date,delay,origin_city_name,dest_city_name,origin_weather,dest_weather
2019-06-21,59.0,"Fort Lauderdale, FL","Phoenix, AZ",Partially cloudy,Clear
2019-02-24,13.0,"Miami, FL","Jacksonville, FL",Partially cloudy,"Rain, Partially cloudy"
2019-07-23,-11.0,"Denver, CO","Fargo, ND",Partially cloudy,Clear
2019-09-16,-28.0,"Newark, NJ","Omaha, NE",Partially cloudy,Partially cloudy
2019-11-06,-20.0,"Salt Lake City, UT","Dallas-Fort Worth, TX",Clear,"Rain, Partially cloudy"
2018-02-05,11.0,"La Crosse, WI","Minneapolis, MN","Snow, Partially cloudy",Partially cloudy
2018-05-01,-15.0,"Chicago, IL","Philadelphia, PA",Partially cloudy,Clear
2019-09-03,-5.0,"Cheyenne, WY","Dallas-Fort Worth, TX",Clear,Clear
2018-01-17,-15.0,"Burbank, CA","San Francisco, CA",Clear,Partially cloudy
2018-03-03,7.0,"Charlotte, NC","Norfolk, VA",Clear,Partially cloudy
2018-06-05,1.0,"Indianapolis, IN","Houston, TX","Rain, Partially cloudy",Partially cloudy
2018-12-06,19.0,"Palm Springs, CA","Chicago, IL","Snow, Overcast",Partially cloudy
2018-03-10,8.0,"Indianapolis, IN","Chicago, IL",Partially cloudy,Partially cloudy
2019-12-12,2.0,"Boston, MA","Chicago, IL",Partially cloudy,Partially cloudy
2018-07-11,-18.0,"Jackson-Vicksburg, MS","Houston, TX","Rain, Partially cloudy",Partially cloudy
2018-04-13,-7.0,"Houston, TX","Fort Lauderdale, FL","Rain, Overcast",Partially cloudy
2018-04-10,-15.0,"Fayetteville, AR","Dallas-Fort Worth, TX",Clear,Clear
2018-08-08,20.0,"Denver, CO","Sioux Falls, SD",Partially cloudy,Partially cloudy
2018-09-18,9.0,"Fort Lauderdale, FL","Washington, DC","Rain, Partially cloudy","Rain, Partially cloudy"
2018-08-04,21.0,"Seattle, WA","Boise, ID",Clear,Clear
2018-08-13,-18.0,"San Francisco, CA","Chicago, IL",Partially cloudy,Partially cloudy
2018-05-25,-1.0,"Houston, TX","Orlando, FL","Rain, Partially cloudy",Partially cloudy
2018-03-15,-28.0,"Minneapolis, MN","Washington, DC",Clear,Partially cloudy
2019-03-06,-25.0,"Minneapolis, MN","Boston, MA",Partially cloudy,Partially cloudy
2019-04-26,-7.0,"Tampa, FL","Atlanta, GA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-02-10,-2.0,"Nashville, TN","Philadelphia, PA","Rain, Overcast","Rain, Partially cloudy"
2018-04-10,-11.0,"Santa Ana, CA","Minneapolis, MN",Partially cloudy,Partially cloudy
2019-11-25,-18.0,"Atlanta, GA","Bloomington-Normal, IL",Clear,Clear
2019-08-02,21.0,"New York, NY","New Orleans, LA",Rain,"Rain, Partially cloudy"
2018-05-09,3.0,"La Crosse, WI","Minneapolis, MN","Rain, Overcast","Rain, Partially cloudy"
2019-10-24,126.0,"Denver, CO","Oakland, CA","Snow, Partially cloudy",Partially cloudy
2019-11-13,-15.0,"Chicago, IL","Nashville, TN",Partially cloudy,"Snow, Partially cloudy"
2018-08-22,34.0,"Detroit, MI","Des Moines, IA","Rain, Partially cloudy",Partially cloudy
2018-03-06,-2.0,"Melbourne, FL","Charlotte, NC",Clear,"Rain, Overcast"
2018-01-22,8.0,"Newburgh-Poughkeepsie, NY","Punta Gorda, FL",Overcast,Partially cloudy
2019-11-27,6.0,"Dallas-Fort Worth, TX","Chicago, IL",Partially cloudy,"Rain, Partially cloudy"
2018-07-07,-5.0,"Minneapolis, MN","Cedar Rapids-Iowa City, IA",Clear,Clear
2019-06-01,-13.0,"Las Vegas, NV","Denver, CO",Clear,"Rain, Partially cloudy"
2018-07-17,-21.0,"Chicago, IL","St. Louis, MO",Partially cloudy,Clear
2018-12-10,12.0,"Houston, TX","Kansas City, MO",Clear,Clear
2019-06-29,-10.0,"Atlanta, GA","Chicago, IL","Rain, Partially cloudy",Partially cloudy
2018-12-09,17.0,"Fort Lauderdale, FL","Atlanta, GA","Rain, Partially cloudy","Rain, Overcast"
2019-08-06,-7.0,"Harlingen-San Benito, TX","Houston, TX",Clear,Partially cloudy
2019-03-29,-25.0,"Oakland, CA","Portland, OR",Partially cloudy,Partially cloudy
2019-03-24,22.0,"Charlotte, NC","Las Vegas, NV",Partially cloudy,Clear
2018-03-07,-1.0,"Chicago, IL","Santa Ana, CA","Snow, Partially cloudy",Partially cloudy
2018-05-05,5.0,"Memphis, TN","Atlanta, GA","Rain, Partially cloudy",Partially cloudy
2018-04-17,13.0,"Seattle, WA","Denver, CO","Rain, Partially cloudy",Partially cloudy
2018-08-11,27.0,"Atlanta, GA","Newark, NJ",Partially cloudy,"Rain, Overcast"
2019-09-30,-30.0,"Denver, CO","Memphis, TN",Partially cloudy,Clear
2018-04-08,54.0,"Seattle, WA","Kahului, HI","Rain, Overcast","Rain, Partially cloudy"
2019-08-07,275.0,"Baltimore, MD","St. Louis, MO","Rain, Partially cloudy",Clear
2019-10-12,-5.0,"Las Vegas, NV","Chicago, IL",Clear,Partially cloudy
2019-08-15,4.0,"Philadelphia, PA","Charleston, SC","Rain, Partially cloudy",Partially cloudy
2019-05-04,-10.0,"Sacramento, CA","Boise, ID",Clear,Clear
2019-06-27,-15.0,"Washington, DC","New York, NY",Partially cloudy,Clear
2018-01-11,-4.0,"Chicago, IL","Indianapolis, IN","Rain, Overcast","Snow, Overcast"
2018-12-01,-18.0,"Atlanta, GA","Cleveland, OH","Rain, Overcast","Rain, Partially cloudy"
2019-07-15,-8.0,"New York, NY","Chicago, IL",Rain,Partially cloudy
2019-09-19,-12.0,"Fort Lauderdale, FL","San Juan, PR","Rain, Partially cloudy","Rain, Partially cloudy"
2019-02-06,-4.0,"Kahului, HI","Honolulu, HI","Rain, Partially cloudy","Rain, Partially cloudy"
2019-07-05,-27.0,"Presque Isle-Houlton, ME","Newark, NJ",Clear,Partially cloudy
2019-04-18,-14.0,"San Juan, PR","Fort Lauderdale, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-07-31,-5.0,"Cleveland, OH","Orlando, FL",Partially cloudy,"Rain, Partially cloudy"
2019-09-23,0.0,"Seattle, WA","San Diego, CA","Rain, Partially cloudy",Partially cloudy
2018-10-09,213.0,"Orlando, FL","Pittsburgh, PA","Rain, Partially cloudy",Partially cloudy
2019-12-10,-24.0,"Denver, CO","Colorado Springs, CO",Partially cloudy,Clear
2018-09-07,-16.0,"Baltimore, MD","Phoenix, AZ","Rain, Partially cloudy",Partially cloudy
2019-07-26,4.0,"Dallas-Fort Worth, TX","Rapid City, SD",Clear,Clear
2019-05-22,-15.0,"College Station-Bryan, TX","Dallas-Fort Worth, TX",Partially cloudy,Partially cloudy
2018-09-04,26.0,"Bristol-Johnson City-Kingsport, TN","Atlanta, GA",Partially cloudy,Partially cloudy
2018-11-28,-13.0,"Seattle, WA","Anchorage, AK","Rain, Overcast","Rain, Overcast"
2018-04-09,31.0,"Sacramento, CA","Boise, ID",Clear,Clear
2018-12-13,-1.0,"Nashville, TN","Miami, FL","Rain, Overcast","Rain, Partially cloudy"
2018-11-14,-5.0,"San Jose, CA","Seattle, WA",Partially cloudy,"Rain, Overcast"
2018-07-05,-6.0,"Phoenix, AZ","Burbank, CA",Partially cloudy,Clear
2018-03-08,-20.0,"Washington, DC","Jacksonville, FL",Partially cloudy,Partially cloudy
2019-07-21,1.0,"Kahului, HI","Honolulu, HI",Partially cloudy,Partially cloudy
2018-12-16,-6.0,"Las Vegas, NV","Oakland, CA",Clear,"Rain, Overcast"
2019-01-26,-26.0,"Boston, MA","Detroit, MI",Partially cloudy,Partially cloudy
2019-07-03,-24.0,"Austin, TX","Miami, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-10-25,-17.0,"Oakland, CA","Los Angeles, CA",Clear,Clear
2019-01-05,-8.0,"Philadelphia, PA","Orlando, FL","Rain, Partially cloudy",Partially cloudy
2018-11-25,45.0,"Lincoln, NE","Denver, CO","Snow, Partially cloudy",Partially cloudy
2019-04-08,-4.0,"Pittsburgh, PA","Philadelphia, PA",Partially cloudy,"Rain, Partially cloudy"
2018-06-18,-44.0,"New York, NY","Salt Lake City, UT",Rain,"Rain, Partially cloudy"
2019-12-12,-21.0,"Birmingham, AL","Houston, TX",Partially cloudy,Partially cloudy
2018-08-01,-3.0,"Los Angeles, CA","San Francisco, CA",Clear,Partially cloudy
2018-11-04,-11.0,"Asheville, NC","Atlanta, GA",Clear,Partially cloudy
2019-11-20,-24.0,"Chicago, IL","San Francisco, CA",Partially cloudy,Partially cloudy
2018-09-07,13.0,"Baltimore, MD","Boston, MA","Rain, Partially cloudy",Overcast
2018-02-21,-20.0,"Pittsburgh, PA","Washington, DC","Rain, Partially cloudy",Partially cloudy
2018-04-27,-18.0,"Chicago, IL","Rochester, MN","Rain, Partially cloudy",Partially cloudy
2019-09-25,-7.0,"Phoenix, AZ","Las Vegas, NV",Partially cloudy,Clear
2019-10-15,-11.0,"Dayton, OH","Atlanta, GA",Clear,"Rain, Partially cloudy"
2019-06-21,-5.0,"Los Angeles, CA","Albuquerque, NM",Partially cloudy,Clear
2019-09-04,-17.0,"Denver, CO","New York, NY",Partially cloudy,"Rain, Partially cloudy"
2018-12-07,-34.0,"Newark, NJ","Fort Lauderdale, FL",Partially cloudy,Partially cloudy
2018-09-02,-2.0,"Chicago, IL","Miami, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-09-23,24.0,"Seattle, WA","Juneau, AK","Rain, Partially cloudy","Rain, Partially cloudy"
2019-07-23,9.0,"Phoenix, AZ","Los Angeles, CA",Partially cloudy,Clear
2019-06-04,-6.0,"Baltimore, MD","Detroit, MI",Partially cloudy,Partially cloudy
2019-07-06,2.0,"Houston, TX","Charlotte, NC",Partially cloudy,Partially cloudy
2019-10-28,-24.0,"Washington, DC","Newark, NJ",Partially cloudy,"Rain, Partially cloudy"
2018-02-05,29.0,"Raleigh-Durham, NC","New York, NY",Partially cloudy,Rain
2019-05-28,1.0,"Chicago, IL","Bismarck-Mandan, ND","Rain, Partially cloudy",Clear
2019-03-13,22.0,"Pasco-Kennewick-Richland, WA","Salt Lake City, UT",Clear,"Snow, Partially cloudy"
2019-09-21,-28.0,"Fort Myers, FL","Philadelphia, PA",Partially cloudy,Clear
2018-11-09,-7.0,"Los Angeles, CA","Santa Rosa, CA",Clear,Partially cloudy
2018-04-02,-17.0,"Fort Lauderdale, FL","Chicago, IL",Partially cloudy,Partially cloudy
2018-12-03,14.0,"Birmingham, AL","Atlanta, GA",Partially cloudy,Partially cloudy
2019-02-17,-26.0,"Charlotte, NC","Boston, MA","Rain, Overcast",Partially cloudy
2018-06-09,-8.0,"Wichita, KS","Dallas-Fort Worth, TX",Partially cloudy,Clear
2018-10-16,-12.0,"Houston, TX","Newark, NJ",Overcast,"Rain, Partially cloudy"
2018-10-04,8.0,"Las Vegas, NV","Houston, TX","Rain, Partially cloudy","Rain, Partially cloudy"
2018-05-13,0.0,"Baltimore, MD","Denver, CO","Rain, Overcast","Rain, Overcast"
2019-03-02,26.0,"El Paso, TX","Phoenix, AZ",Partially cloudy,Partially cloudy
2018-11-12,-19.0,"Washington, DC","Buffalo, NY","Rain, Overcast",Partially cloudy
2018-05-30,48.0,"Denver, CO","Cleveland, OH","Rain, Partially cloudy",Partially cloudy
2018-07-27,-16.0,"Indianapolis, IN","Atlanta, GA",Partially cloudy,Partially cloudy
2019-09-06,-10.0,"Houston, TX","Knoxville, TN",Clear,Clear
2018-09-21,-12.0,"Des Moines, IA","Philadelphia, PA","Rain, Partially cloudy",Overcast
2018-12-14,0.0,"New York, NY","Atlanta, GA","Rain, Partially cloudy","Rain, Overcast"
2018-09-01,-1.0,"Minneapolis, MN","Chicago, IL",Partially cloudy,"Rain, Partially cloudy"
2018-01-21,-33.0,"Richmond, VA","Philadelphia, PA",Partially cloudy,Partially cloudy
2019-02-26,2.0,"San Francisco, CA","Washington, DC","Rain, Partially cloudy",Partially cloudy
2019-05-10,1.0,"Fort Lauderdale, FL","Charlotte, NC",Partially cloudy,"Rain, Partially cloudy"
2018-06-14,-5.0,"Tulsa, OK","St. Louis, MO",Partially cloudy,"Rain, Partially cloudy"
2018-06-21,-1.0,"Oakland, CA","Burbank, CA",Partially cloudy,Partially cloudy
2018-12-26,-4.0,"Los Angeles, CA","Austin, TX",Clear,"Rain, Overcast"
2019-11-13,4.0,"Houston, TX","Oklahoma City, OK",Partially cloudy,Clear
2018-06-01,-4.0,"Fargo, ND","Denver, CO",Clear,Partially cloudy
2018-04-19,-10.0,"Seattle, WA","Bozeman, MT",Partially cloudy,Partially cloudy
2018-12-11,-12.0,"Richmond, VA","Chicago, IL",Partially cloudy,Partially cloudy
2019-04-21,-15.0,"Seattle, WA","San Diego, CA",Partially cloudy,Partially cloudy
2018-12-19,-18.0,"Las Vegas, NV","Baltimore, MD",Clear,Partially cloudy
2018-10-19,21.0,"Detroit, MI","Chicago, IL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-04-13,39.0,"Miami, FL","Atlanta, GA",Partially cloudy,Partially cloudy
2019-02-22,3.0,"Kansas City, MO","Orlando, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-01-24,-16.0,"San Jose, CA","Ontario, CA",Partially cloudy,Partially cloudy
2018-12-26,4.0,"Louisville, KY","Chicago, IL",Partially cloudy,Partially cloudy
2019-02-04,-24.0,"Indianapolis, IN","Orlando, FL","Rain, Partially cloudy",Partially cloudy
2018-09-14,-4.0,"San Diego, CA","Atlanta, GA",Partially cloudy,Partially cloudy
2019-12-27,90.0,"San Francisco, CA","Denver, CO",Partially cloudy,Partially cloudy
2018-12-17,-12.0,"Charlotte, NC","Ashland, WV",Clear,Partially cloudy
2019-05-31,-14.0,"Philadelphia, PA","Detroit, MI",Partially cloudy,Clear
2018-04-09,3.0,"Detroit, MI","Cedar Rapids-Iowa City, IA","Rain, Partially cloudy",Overcast
2019-10-20,8.0,"Charlotte, NC","Roanoke, VA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-12-15,-20.0,"Greer, SC","Houston, TX",Clear,Partially cloudy
2019-10-28,29.0,"Hartford, CT","Minneapolis, MN",Partially cloudy,Partially cloudy
2018-09-30,-18.0,"Philadelphia, PA","Nashville, TN",Partially cloudy,Partially cloudy
2019-01-04,-21.0,"Philadelphia, PA","Jacksonville, FL",Partially cloudy,"Rain, Partially cloudy"
2019-01-16,-19.0,"Chicago, IL","Boston, MA",Overcast,Partially cloudy
2018-01-07,180.0,"Grand Rapids, MI","Chicago, IL","Snow, Partially cloudy","Snow, Overcast"
2018-11-05,-23.0,"Spokane, WA","Portland, OR",Partially cloudy,"Rain, Overcast"
2018-11-25,-15.0,"Cleveland, OH","Washington, DC",Partially cloudy,"Rain, Partially cloudy"
2019-10-09,-14.0,"Dallas-Fort Worth, TX","Huntsville, AL",Partially cloudy,Partially cloudy
2018-08-20,-18.0,"Rapid City, SD","Salt Lake City, UT",Rain,Partially cloudy
2019-02-13,-18.0,"Denver, CO","Spokane, WA",Partially cloudy,"Snow, Partially cloudy"
2019-02-17,-9.0,"Charlotte, NC","Dayton, OH","Rain, Overcast","Snow, Partially cloudy"
2018-06-13,-11.0,"Detroit, MI","Grand Rapids, MI","Rain, Partially cloudy",Partially cloudy
2018-05-25,-5.0,"Guam, TT","Saipan, TT","Rain, Partially cloudy","Rain, Partially cloudy"
2019-10-30,92.0,"Tampa, FL","Atlanta, GA","Rain, Partially cloudy","Rain, Overcast"
2018-09-13,-29.0,"Chicago, IL","Jacksonville, FL",Partially cloudy,"Rain, Partially cloudy"
2018-11-01,-21.0,"Pittsburgh, PA","New York, NY","Rain, Overcast","Rain, Partially cloudy"
2019-01-27,30.0,"New York, NY","New Orleans, LA",Partially cloudy,Partially cloudy
2019-04-15,-12.0,"Minneapolis, MN","Denver, CO",Partially cloudy,Partially cloudy
2018-09-18,-13.0,"College Station-Bryan, TX","Houston, TX",Clear,Partially cloudy
2019-07-06,-16.0,"Phoenix, AZ","Pittsburgh, PA",Partially cloudy,"Rain, Partially cloudy"
2019-05-24,-16.0,"Dallas-Fort Worth, TX","Milwaukee, WI",Partially cloudy,"Rain, Partially cloudy"
2018-05-31,-6.0,"Los Angeles, CA","Charlotte, NC",Partially cloudy,"Rain, Partially cloudy"
2018-01-07,96.0,"Washington, DC","St. Louis, MO",Partially cloudy,"Snow, Partially cloudy"
2018-08-05,8.0,"Minneapolis, MN","Pittsburgh, PA",Partially cloudy,"Rain, Partially cloudy"
2019-03-30,-4.0,"Pittsburgh, PA","Tampa, FL","Rain, Partially cloudy",Partially cloudy
2019-05-17,-6.0,"Boston, MA","Philadelphia, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-05-29,178.0,"Los Angeles, CA","New York, NY",Clear,"Rain, Partially cloudy"
2019-08-20,-13.0,"Kansas City, MO","Denver, CO",Clear,"Rain, Partially cloudy"
2018-01-29,-24.0,"San Diego, CA","Seattle, WA",Partially cloudy,"Rain, Partially cloudy"
2018-05-09,-19.0,"Las Vegas, NV","San Jose, CA",Clear,Partially cloudy
2018-12-22,17.0,"Phoenix, AZ","Reno, NV",Partially cloudy,Partially cloudy
2018-04-21,-11.0,"Chicago, IL","Fayetteville, AR",Overcast,"Rain, Partially cloudy"
2018-03-27,-8.0,"Charlotte, NC","Columbus, OH",Overcast,"Rain, Overcast"
2019-09-29,-21.0,"Fort Lauderdale, FL","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2019-12-02,11.0,"Dallas-Fort Worth, TX","Portland, OR",Clear,Clear
2018-07-28,-16.0,"Dallas-Fort Worth, TX","Chicago, IL","Rain, Partially cloudy",Partially cloudy
2019-03-12,-5.0,"Long Beach, CA","Sacramento, CA","Rain, Partially cloudy",Clear
2018-04-28,50.0,"Newark, NJ","Houston, TX","Rain, Partially cloudy",Partially cloudy
2018-04-22,-5.0,"Cincinnati, OH","Chicago, IL",Clear,Partially cloudy
2019-12-18,-20.0,"Washington, DC","Buffalo, NY",Partially cloudy,"Snow, Partially cloudy"
2018-12-24,3.0,"Orlando, FL","San Diego, CA",Partially cloudy,Partially cloudy
2018-04-16,-11.0,"El Paso, TX","Dallas-Fort Worth, TX",Partially cloudy,Clear
2019-08-21,-4.0,"Miami, FL","Los Angeles, CA","Rain, Partially cloudy",Clear
2018-06-08,25.0,"Fort Lauderdale, FL","Boston, MA","Rain, Partially cloudy",Partially cloudy
2019-12-03,-17.0,"Rochester, NY","Charlotte, NC","Snow, Partially cloudy",Partially cloudy
2019-06-12,54.0,"Newark, NJ","Oklahoma City, OK",Partially cloudy,"Rain, Partially cloudy"
2019-12-31,6.0,"Denver, CO","Philadelphia, PA",Clear,"Rain, Partially cloudy"
2018-05-28,-4.0,"Phoenix, AZ","Louisville, KY",Clear,"Rain, Partially cloudy"
2018-10-23,-17.0,"Detroit, MI","Rochester, NY",Partially cloudy,"Rain, Partially cloudy"
2019-05-31,-15.0,"Nashville, TN","Philadelphia, PA",Partially cloudy,Partially cloudy
2019-12-03,-13.0,"New York, NY","New Orleans, LA","Snow, Partially cloudy",Partially cloudy
2018-08-31,-11.0,"Orlando, FL","Salt Lake City, UT",Partially cloudy,Clear
2019-11-05,-14.0,"Huntsville, AL","Atlanta, GA",Clear,"Rain, Partially cloudy"
2018-02-07,-28.0,"West Palm Beach-Palm Beach, FL","Baltimore, MD",Partially cloudy,"Rain, Overcast"
2019-05-16,-14.0,"San Diego, CA","San Jose, CA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-08-16,-13.0,"Portland, OR","San Jose, CA",Partially cloudy,Clear
2019-09-07,-15.0,"Orlando, FL","Boston, MA",Clear,"Rain, Partially cloudy"
2019-07-03,-10.0,"Bend-Redmond, OR","San Francisco, CA",Rain,Partially cloudy
2018-02-06,-3.0,"Pittsburgh, PA","Charlotte, NC",Overcast,Partially cloudy
2019-02-19,-13.0,"Savannah, GA","Atlanta, GA","Rain, Overcast","Rain, Overcast"
2019-05-24,-26.0,"Philadelphia, PA","Omaha, NE","Rain, Partially cloudy","Rain, Partially cloudy"
2019-12-13,-9.0,"Fort Lauderdale, FL","Providence, RI","Rain, Partially cloudy","Snow, Partially cloudy"
2019-06-24,3.0,"Charleston, SC","Dallas-Fort Worth, TX",Clear,"Rain, Partially cloudy"
2018-11-26,-9.0,"San Juan, PR","Miami, FL",Partially cloudy,Partially cloudy
2018-11-11,-8.0,"San Jose, CA","Los Angeles, CA",Partially cloudy,Clear
2019-07-21,-18.0,"Del Rio, TX","Dallas-Fort Worth, TX",Clear,Clear
2019-09-14,-30.0,"Denver, CO","Santa Ana, CA",Partially cloudy,Partially cloudy
2019-09-18,-2.0,"Denver, CO","Fresno, CA",Partially cloudy,Clear
2019-03-05,-19.0,"Atlanta, GA","Hartford, CT",Clear,Clear
2018-06-05,19.0,"Portland, OR","Phoenix, AZ",Partially cloudy,Partially cloudy
2019-12-07,-9.0,"Orlando, FL","Albany, NY",Partially cloudy,Partially cloudy
2019-05-08,-16.0,"Detroit, MI","Buffalo, NY",Partially cloudy,Partially cloudy
2019-01-07,-17.0,"Norfolk, VA","Houston, TX",Partially cloudy,Partially cloudy
2018-08-20,-8.0,"Akron, OH","Charlotte, NC",Clear,Partially cloudy
2018-12-01,12.0,"Nashville, TN","Jacksonville, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2018-02-28,-7.0,"Portland, OR","San Jose, CA","Rain, Overcast",Partially cloudy
2018-01-08,-18.0,"Washington, DC","San Francisco, CA","Snow, Overcast","Rain, Overcast"
2018-05-03,1.0,"Burbank, CA","Phoenix, AZ",Partially cloudy,Clear
2018-03-27,-3.0,"Portland, ME","Detroit, MI",Partially cloudy,"Rain, Partially cloudy"
2019-01-13,16.0,"Las Vegas, NV","Houston, TX",Clear,Clear
2019-07-31,-3.0,"Chicago, IL","Boston, MA",Partially cloudy,"Rain, Partially cloudy"
2019-12-24,92.0,"Tampa, FL","Washington, DC",Partially cloudy,Partially cloudy
2019-02-08,-3.0,"St. Louis, MO","Denver, CO",Clear,Partially cloudy
2019-03-03,58.0,"Atlanta, GA","New York, NY","Rain, Partially cloudy","Snow, Partially cloudy"
2018-09-22,-1.0,"San Diego, CA","Omaha, NE",Partially cloudy,Clear
2018-10-19,-10.0,"San Diego, CA","San Francisco, CA",Clear,Clear
2019-12-02,-9.0,"Atlanta, GA","South Bend, IN",Partially cloudy,"Rain, Overcast"
2018-06-14,39.0,"Lihue, HI","Los Angeles, CA","Rain, Partially cloudy",Partially cloudy
2018-12-05,-18.0,"Philadelphia, PA","Wilmington, NC","Snow, Partially cloudy",Partially cloudy
2018-10-21,19.0,"Peoria, IL","Dallas-Fort Worth, TX",Clear,Clear
2019-02-17,-4.0,"Orlando, FL","Atlanta, GA",Partially cloudy,"Rain, Partially cloudy"
2019-06-18,-32.0,"Omaha, NE","Minneapolis, MN","Rain, Partially cloudy",Partially cloudy
2019-05-23,-6.0,"Chicago, IL","Pittsburgh, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-09,3.0,"Oklahoma City, OK","Houston, TX",Partially cloudy,"Rain, Partially cloudy"
2018-02-20,293.0,"Santa Ana, CA","Dallas-Fort Worth, TX",Clear,"Rain, Overcast"
2019-08-07,41.0,"Kansas City, MO","Dallas-Fort Worth, TX",Rain,Clear
2019-09-09,6.0,"Chicago, IL","Washington, DC","Rain, Partially cloudy",Partially cloudy
2018-03-25,59.0,"Denver, CO","Aspen, CO",Partially cloudy,Partially cloudy
2018-05-26,-1.0,"Minneapolis, MN","International Falls, MN",Clear,Partially cloudy
2018-12-29,-22.0,"Denver, CO","Baltimore, MD",Clear,Partially cloudy
2018-08-09,-9.0,"Houston, TX","Salt Lake City, UT","Rain, Partially cloudy",Clear
2019-10-22,-9.0,"Houston, TX","Nashville, TN",Clear,Partially cloudy
2019-03-11,-25.0,"Charlotte, NC","Boston, MA",Partially cloudy,Partially cloudy
2018-03-15,11.0,"Los Angeles, CA","Sacramento, CA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-02-24,33.0,"Dallas-Fort Worth, TX","College Station-Bryan, TX",Clear,Clear
2019-02-19,23.0,"Oakland, CA","Los Angeles, CA",Clear,Clear
2018-08-10,67.0,"Chicago, IL","Baltimore, MD",Partially cloudy,Partially cloudy
